Symbol,0.00_0,6.00_0,12.00_0,18.00_0,24.00_0,30.00_0,36.00_0,42.00_0,label
GENE36,-1.4255626061476532,-0.5918226229811256,1.4996142636983238,0.19049588505554438,-2.013610270640977,-0.12700031961723107,2.0643332568185473,-0.40625626209693155,1
GENE37,1.3255581822444393,2.0048919202471387,-1.7284204800462593,0.1569328940321686,-2.702789787363794,0.16884574636390093,0.4589986231645579,2.6079056686527506,0
GENE38,-0.20460961885641596,0.017628551073422687,0.012261691321384303,0.023155687300094718,-0.07573690987801056,-0.08204741486436923,-0.1384062252237635,0.0929170356385325,0
GENE39,-1.5030992521426394,-0.5903023616531369,2.1759592870160693,0.5221628896156825,0.5375338070397224,-0.9754983312388852,-0.10060894016656613,0.24109375175747447,0
GENE40,-1.1402929013988965,0.8742644888165546,1.370313717510912,-0.7929950072233873,-0.9782208074147192,0.5215400146308353,1.3334264534934757,-0.5580375506185437,1
GENE41,-1.7774176752910278,0.4890614446665567,1.1205108821033147,-0.5619029511825367,-1.5316385253227152,0.5661554667685085,1.5457263175439957,-0.8240941047289998,1
GENE42,-0.6122136395331332,1.5284985932763853,0.21975388494539688,-0.7172075990227388,-0.32884985034405356,1.5225255478619522,0.6204230041450078,-1.435675190740469,1
GENE43,0.4734520260993873,1.1949021751978774,-1.5985239474096387,-0.2919120108913394,0.6688546780642795,1.4466475316925056,-1.7141584765733293,-0.47661481762335767,1
GENE44,1.827894493089853,2.23621946355159,0.03283392325693468,-0.2821384896425857,0.4626671817203203,-1.1387438146385038,0.4089168259667697,-1.2607156812719367,0
GENE45,0.767763472158058,-1.0340547406660616,-1.2691716760046738,1.0456505873418687,1.1314025916632213,-1.0907911884644514,-0.14989122138635347,0.3443218933405915,1
GENE46,-0.9039453098004512,-1.414116849990287,1.0627862411246776,1.3458713622530416,-0.7625991119670187,-0.7321815279499165,1.2681557482445325,0.7903937716810879,1
GENE47,1.4733959718539824,0.8732022189244386,0.5138598793705837,0.10211393930853781,-0.25731782995248875,-0.8048974341862403,-1.0844666530224618,-1.6506073704382307,0
GENE48,-1.9240011213970203,-0.8257636254291175,-1.1459593452556815,-0.2866624956728576,0.1662686123492338,0.4632860957242464,0.38481434784205826,1.2998625738777132,0
GENE49,-0.9330304876748601,-0.932162880294081,1.2953329464879908,-0.6143195756720314,-0.7792532871074475,-0.4424920649984164,1.5932817320356445,-0.4425516866280789,1
GENE50,-0.12731462097279,-1.1108828311484014,-0.3976927389872147,-0.48708807173495583,0.162464302139086,-0.10341124057556139,2.5111436503866895,-0.22112222643343446,0
GENE51,1.351406411062774,0.870477733318068,0.6900774201810184,0.44001107865242794,-0.16822327745863147,-0.36682448714939614,-1.8899739601188794,-1.6160698900500314,0
GENE52,0.2660064025414334,2.407451414675881,-0.9178306829183867,-0.8406253659254401,0.23468739550900725,-0.4004638887107763,-1.4996907702713966,0.13662507344863145,0
GENE53,1.1890936687647395,0.2869056580755254,-1.1030377796870228,-0.5126247874881004,1.6755374912626881,0.4743428953842091,-1.2583280530629302,-0.7232649445223397,1
GENE54,-1.7263451176934919,-1.1023900158718587,-0.5915173032214626,-0.2335889434633712,0.13258923708319897,0.595863518975751,1.2978330226629122,1.469548155322122,0
GENE55,-0.9322549462284054,1.3132935109262285,0.44880548537279086,-1.3883650587507177,-0.945304151811911,1.4812603584934003,0.8149714795106683,-1.1392938661413818,1
GENE56,0.9209521330262938,-1.8442910659683198,-0.8314995342740945,0.7802820764039387,0.21230130568263328,-1.3653594831852347,0.30137921581166327,1.9713891119967424,1
GENE57,-0.02353244901080754,-0.15489322415376908,0.040723718431064204,-0.2880947103593306,0.015159473468553937,0.021437804082269588,0.4164696118050103,-0.05537588953579493,0
GENE58,-0.12120014805635704,1.536391827480907,0.515759115466017,-1.44040226147231,-0.14805485236246688,1.5010561331237524,-0.13852540536806818,-1.50906078351628,1
GENE59,-0.9066377753482896,0.9340482486973519,0.9573946970334517,-0.7872377942784158,-1.0577466828166862,0.6231244268706315,1.225363771102229,-0.4742123983696648,1
GENE60,-0.5765725132948839,0.9424806472251691,-0.3569665426396491,1.0703032635765073,1.3440618842273828,-1.6271374962139478,-0.7140739584290858,0.23323252325560645,0
GENE61,0.0077839311083410245,-1.8921611849438416,-0.4045960124570637,1.9980507199918054,1.103709254815238,-0.9717045385232741,-0.03487978970933417,0.755781559628067,1
GENE62,0.16276906454201448,-1.825017571468672,-0.09323647439421384,1.7873268557290283,0.14594763590149407,-1.6530964676912814,0.1557833978573842,1.4673662683533348,1
GENE63,0.07428424945857798,-1.177517195115599,0.23567316976424646,1.2625046265613822,0.198139913678261,-1.8940371318038716,0.18818714248722657,0.6777415457221871,0
GENE64,1.317322600435863,-0.42165204797687456,-1.511209332433409,0.9568395790350079,1.1962077770130664,-0.11568676625172525,-1.3299022704853252,0.6627842757566629,1
GENE65,0.028979614134476556,0.12444319265888756,0.5431308616415293,1.5380526179751286,-1.7056074335047917,-0.001212621809377007,-0.45817383415618784,-0.5641806287327744,0
GENE66,1.374132983218896,0.7059156992600915,-0.05676978794513368,0.4455346995089252,-1.3629946219163407,-0.6831781327048589,0.20323628363570825,-1.1010996750102977,0
GENE67,-1.2693343653502398,-0.6855701699762352,-0.6262834108289287,-0.17676905128095918,0.08636445822435831,0.5563757927069235,1.2979536543428216,1.4780078101491607,0
GENE68,0.9652957545368983,0.27111041651621925,-1.1909369355301833,0.8127155946753577,-1.0969302590708059,0.33781052449552273,1.4433467413647871,-1.6971605907091638,0
GENE69,0.043746624148479685,1.3459416934766564,-0.23968383141873162,-1.6556789267396665,0.051329954713179166,1.241540263577117,-0.22985334362566362,-1.2446410403226666,1
GENE70,0.8940206805785363,-2.185486331253892,0.08660793923578275,1.083927664202545,-1.1911785103893868,0.7161372816649061,-0.48655414436675287,1.1767588559307653,0
GENE71,0.5783144710104946,-1.4566181920298038,-0.31613708526760986,1.5723788018408862,0.3500995692937183,-1.0726193236430004,-0.13167637382393382,1.1060513700814485,1
GENE72,-0.5773114053933907,1.6277870482091177,-0.09272337996009561,-1.6845218119677041,-1.1177716124935901,0.6651911564588735,0.9270380431052722,-1.0195627993234473,1
GENE73,-1.659078419743552,-1.1717615227848623,-0.42362933529345614,-0.20598051787131402,0.3720109856553554,0.7420725986109615,0.9384536304492329,1.4114645186444208,0
GENE74,2.3032150054046654,-0.5211823831139313,-0.9854965794118289,-0.9022494975608577,0.00026448605364798317,0.44730406792159527,0.25829096630397647,-1.1004072475882194,0
GENE75,0.46031022692571283,1.3033502126135217,-0.24354935575066117,-1.496593310418053,-0.08079458028215775,1.6447331624602488,-0.03327307619110642,-1.5467434617635374,1
GENE76,1.4633202599284252,0.9751560649873083,-1.0873742383032285,-1.3746051206953773,1.4148261289882846,0.36103968132631875,-0.4891834192392295,-0.7640353713428476,1
GENE77,-1.4067656422320893,-0.8746166616237468,-0.8578458097785967,-0.29107165557989956,0.31321369957364487,0.5623884160693299,1.2319767027082773,1.7768296884188524,0
GENE78,0.8198392504524272,-0.18998628016129,-0.9248922626460367,0.4865107985893163,1.3975913907265731,0.24891377577274768,-0.6024569450422501,-0.039377529503358516,1
GENE79,-0.19783628462687908,-0.06310487048848058,0.27177223803561806,-0.0784149617073397,-0.07849241585776269,-0.003408385091136998,-0.08430666722169468,-0.014006855116040386,0
GENE80,-0.8087279601363255,-0.41743394453533067,0.6138537899809082,1.5976724795246016,-0.7858436808321833,-1.3279010942975442,0.5343016410010605,1.349209304601301,1
GENE81,0.24494380574636637,-0.8186788076836303,0.04714070963831393,-0.4974818731912576,0.8394907395262659,-1.5665555000339928,0.31105061415362156,1.8805592950378007,0
GENE82,-0.3259170790363831,-0.9391298109669792,-0.4151085926962969,1.664439536976507,0.37553851303415253,-1.654445558644865,0.35852025958714057,1.167448651881022,1
GENE83,-1.2508889880735297,-1.1240534260598396,1.2788031112108929,0.7282464856837441,-1.3679189666037124,-1.0175958787768795,0.8708353302135075,0.7259098254054399,1
GENE84,-0.5120781333928691,2.1602828172954385,-1.0539896764063763,-0.7888294870856546,-0.04322317938619474,1.1391438139663688,-0.3932062433548227,-1.1636073226344232,1
GENE85,0.2870942236117434,1.3159154484217148,-1.0508402523114027,-0.5630731748487348,0.24281839063191127,1.0108211753829202,-1.7862619223922658,-0.3016769528907858,1
GENE86,-1.2823207010326105,-1.3192791645819681,-0.4656825859685256,-0.09347155329704436,0.40903672167537564,0.37377320224796573,1.2281330188287825,1.7805718452490946,0
GENE87,0.5541755901606075,1.349852309939545,1.3286860904637061,-1.7613906614681756,-0.8786478273191447,-0.8941018893210033,0.30222268730191937,-0.7284056828202692,0
GENE88,1.0773054782277822,-0.8923197765462586,-0.6084058522973377,-0.1266015871563332,1.3458173152886252,0.07120000279343638,-1.457665810146732,1.2173348037401879,0
GENE89,1.3672302457758658,1.295080172896624,0.8719357034307755,0.13069877551792464,-0.2507898479142231,-0.9167337131510263,-1.2165484446891197,-1.377315762648596,0
GENE90,-0.5299307839538727,-1.475809066007667,0.5141993201595554,1.3800766287079191,-0.35678783452258905,-1.4546329235425741,0.4256630412478582,0.589754411776615,1
GENE91,0.702587628064516,-0.591249844806898,-1.2516619680762173,1.006561562818617,0.4910539774450139,-0.7654179816703008,-1.2723537269754064,1.4835669016213808,1
GENE92,-0.26271553348736265,0.9784347654354287,-0.6080722174197337,-1.321723858637956,0.8958306641796115,1.6850160850624216,-1.6921745823122336,-1.0217288534444051,1
GENE93,0.4389857347496536,-1.0041229872630473,-1.0811237375018046,0.9622352600583463,0.9630932665438762,-1.2766051792586728,1.0580854219751088,-0.22167818641067133,0
GENE94,1.338008060135777,1.009316777687968,-1.1569297561857947,-0.7616286200254425,-0.17865224750002118,0.4168129451287801,1.2121134218227196,-1.4487071660586506,1
GENE95,0.8692571117084903,1.6680567663906183,-1.1429118480149143,0.5691716607262322,-1.3542402464255987,-0.2836418628627129,0.4142578786104184,0.29636864984945643,0
GENE96,-0.42476442671254583,1.2460190038531045,0.5413610935731588,-1.3250329995494212,-0.6038829503701681,1.2508996231636471,0.6621887629242864,-1.0792308377256046,1
GENE97,-0.21987938213524838,0.19790969360132277,1.2177093907595296,-0.6884475259191083,0.45632409287132414,-2.116145599985905,1.7714107500518437,0.027906228428692115,0
GENE98,-0.06927103149861363,1.5125474182035408,-0.022229142843022354,-1.368290574410919,-0.15786424167712437,1.1074683313153006,0.6933294078587393,-1.4422124987217262,1
GENE99,-1.4452692047650721,-1.11972470151813,0.15171300518063674,0.754044570912654,-0.9317351305868615,-1.3051264240919767,0.4429357766689969,1.6959820945604465,1
GENE100,-0.07659844296946121,-0.12381641659690726,0.03599399334279881,-0.1942975447782062,0.2648446343600961,4.8919297345894655e-05,-0.002197210320094549,-0.07746545998668541,0
GENE101,0.12522283818519614,-0.04538380297503061,-0.04422565608221735,0.039044416571644015,0.27916400125164437,0.04949227443792081,0.22406891898912024,0.039514265014412256,0
GENE102,-0.5611312787163603,-1.5013825392131475,0.8930173191533703,1.7871175044225605,-0.4062388501938016,-1.1922843412035733,0.2966345624607286,1.0898655167184832,1
GENE103,0.8846301761785679,0.501154887516887,0.40936654549480767,-1.3312640993539913,0.47284479048231426,-0.20316289286091915,-1.403854560857347,1.3436590101435713,0
GENE104,-0.9454155745322156,-1.4520098654495415,1.3956601140085099,0.8058237005892053,-0.8909580112328159,-1.0290668160882928,1.3102811473824092,0.6734964527046347,1
GENE105,-0.17237265041791372,0.018870990496789107,-0.20151940066274798,0.1468150777137982,0.0328591003579209,0.01532850154798397,0.1227010439850875,-0.051295587572500516,0
GENE106,-1.7215716663457483,-1.3326770472892426,-0.42666978027470837,-0.07185493578759888,0.36515461109838776,0.744363316739953,1.0951029079401904,1.6651888193137192,0
GENE107,-0.38633221063342,-0.14839420755416566,0.25458828687009344,-0.16849560141208264,0.12866298997301426,-0.25099232047723574,0.3624443220569853,0.37605537161045893,0
GENE108,-0.5331984627211677,-0.44462554651578834,0.4599880474086341,-0.8435882168508075,-1.8763817911372727,-0.19101310203943633,1.2633525501603704,1.7864330479832948,0
GENE109,-0.7361303060338781,1.0995005239898512,1.101955773243153,-0.910467615262651,-1.743162708659183,0.7590393876089551,1.322952055192805,-1.078453728834368,1
GENE110,-0.12413002346119324,0.22238660867884014,0.11626323128590102,0.03279338864541366,0.050034706480504586,0.2785290345881073,-0.030223038435011066,-0.2333716335640302,0
GENE111,-0.8245038806979923,0.3570797835319028,-2.2497767714681713,-1.1470724524488598,0.5196960229652152,1.6601236629722478,2.2714276913801648,-0.27764097597359455,0
GENE112,0.36834342606556225,0.1131847743226576,-0.177791664012995,0.4110708482260459,0.44257642102176625,0.07550269441114092,0.019529805333652867,-0.4284218378178356,0
GENE113,0.8897182317590118,2.415112343505518,-0.6044976141428892,-0.9669308071453766,-0.7541018720235524,0.4953394463111748,-0.2698884424740927,-1.313884491226253,0
GENE114,0.5470561923932348,-0.6826823129131268,-1.37545115712452,0.6172608733849545,-2.221981821436014,-0.7474424483552906,0.7876759163340881,1.751472900067476,0
GENE115,-1.6167065020964508,0.4226758296842039,1.404147861309238,0.20803867574964316,-1.5292351945876355,-0.2920938863867694,1.3038882193247552,0.3699636005411698,1
GENE116,1.0893452084627226,0.1290320118499033,-1.5122773129591858,-0.07652359603116649,1.1917483422013329,-0.6982224808157135,-1.2055085614807624,0.9493511270405979,1
GENE117,0.4736027580128584,-1.514766707928965,-0.35651677354434963,1.1196934449856375,0.10543765732372212,-1.3489421083853432,-0.6649103592328462,0.9131452073235928,1
GENE118,1.3256504820571104,1.166156879134139,0.48118552371801226,0.33962151967830967,-0.3334025063880228,-0.6989671947192861,-1.0622142366593716,-1.2972083676390058,0
GENE119,0.47289539806182035,-2.448626981204552,-0.2837662480509128,1.232676216892331,1.553576781661952,-0.3981715581457024,0.6891298475844077,-0.8534948054675082,0
GENE120,-1.3818635449690726,-0.6577868285138033,1.559984261770277,0.012044122488272038,-1.2310277950356956,0.4193815043819269,1.0668114354903906,-0.010655936280690115,1
GENE121,0.3517381743005881,-0.6533439449719913,1.8284051036226092,-0.376265974360555,-1.6174758508256666,0.9168253696922067,-1.0829180285470386,0.5810657825855635,0
GENE122,-0.1784660268661847,1.4784466337880937,0.18119225892677795,-1.379048821399339,-0.20898724821905562,1.3893655251320658,-0.13021732809157976,-1.230571975815704,1
GENE123,-1.4493324317948617,-1.4068458863405415,0.11326187924000164,-0.16453208970247854,0.5789184176105556,1.6050119675802892,0.723078336050898,1.723675041477592,0
GENE124,-1.572222052925013,0.5801730639502183,1.211482186600379,0.08296342985907755,-1.3910223766501661,0.2207513807602025,1.4260141118490552,-0.17876368292163394,1
GENE125,0.36787121647351545,1.5521557853495613,-0.3526514073162267,-1.269060356015792,-0.26560205226511613,1.1009501000828046,-0.17705389091030216,-0.8050476034721146,1
GENE126,0.8559517676215999,1.5393854128014253,-0.5796866619315659,0.5924489198354813,-2.1484219193173373,0.09543434880855284,-0.2164644162746882,-0.11471655075402656,0
GENE127,0.41713718846225367,0.4411762930169353,0.7708353134636363,-1.8347302824587375,-0.44653692651851973,1.6203104639071118,-1.8473959057644798,-0.2237686010739795,0
GENE128,0.8362148918056016,-0.5423035172899391,-0.8597158869027667,1.2095962108482587,1.3263558676832687,-0.23955957416192386,-1.6949298333098624,0.6681250174016542,1
GENE129,2.193811968862003,-0.3711684600934413,0.40494389200587394,0.2867806984581494,-1.9702785761745807,0.4373916896366131,-0.4294568272706471,-0.15904299644357428,0
GENE130,1.232554533647261,-1.5721122212091017,0.4377624747819787,-1.0728023608922959,-0.42125374667884974,0.3190392950643143,0.44629343140098093,-0.07031401721641972,0
GENE131,0.7625581378883657,-1.386097560558102,-0.17141959492486103,-1.4555709109842183,0.5517566888994992,2.3390410031663276,0.7684493603999857,-1.493627928207641,0
GENE132,-0.385777028503436,-0.7951163155952139,2.0063570024652178,-0.920192096428571,-0.07607690039207324,0.9714565583376358,1.4127187840259599,-1.1043793652750824,0
GENE133,-0.40397212898808066,-1.2097973411969098,0.38207052278492415,1.6368193675466394,-0.5108272996942527,-1.2537909599061612,0.5330843666581563,1.430354663930995,1
GENE134,-0.0999119926546152,1.102565184636302,-0.6581942665668505,-1.1600130519462257,-0.0795710152380937,0.9119009271902168,1.465012756498525,-2.143076257813783,0
GENE135,0.6586895627018567,1.353474590439291,-1.5337697350560155,1.5644105978890621,-1.071741784079993,-0.5049282320623466,0.032011751589721305,-0.32380082714053937,0
GENE136,0.13718520378796736,-1.4318305827622697,-0.5332358001778268,1.7744285365041357,0.6948071436601759,-0.9058021569516153,-0.5514694971526638,0.5746781945196692,1
GENE137,0.2752187480633102,-1.5232194778583095,0.17720750158921433,1.1627382568976057,-0.00285256201441874,-1.596754916889735,0.21917915999346343,1.5073948705454154,1
GENE138,-0.2672311189340655,-1.3541009107463517,2.958414515420582,0.2641600245557226,-2.081091872275168,0.2957623629379569,2.2793266750192744,0.4461750974092606,1
GENE139,1.4019826419818626,0.493696856246941,-1.1497304209448842,-0.27015437161207223,1.1467552184533223,0.5674106328025283,-1.4253902192594485,-0.8209874700769746,1
GENE140,-1.549077282730773,-0.5206896595123103,1.3524270841982335,0.968860133806185,-1.165218058125145,-0.30203868385048926,1.399179070800125,0.05692841204095947,1
GENE141,-0.08946155811846374,-0.5183018580084027,-0.7961388827849962,1.9553837987567078,-0.16985860215990672,-0.6268894094722716,-0.7517199715709342,1.1114641489926078,1
GENE142,1.5634274031249662,0.4525443863910721,-1.9164938384564674,-0.3936840178154192,1.2728498202182417,0.12270943981205275,-1.4955867739789719,0.31810341698420064,1
GENE143,-1.9444746480734858,-1.9273183991936054,-0.46685795477886327,2.030377838319804,0.9005706376474119,1.1741460564554689,0.5097643614322639,-0.3046635232839733,0
GENE144,0.9694416552567159,1.240625742685168,-1.2088782696626528,-0.5976998415264487,1.0926183825094085,0.672242816471367,-1.2801511897329987,-0.21253680289077392,1
GENE145,0.5815899762722089,-0.7552507735621268,0.8989401228902064,-1.3882982757050675,0.5553022579278224,2.0877209361444367,-1.2837308631427053,0.5931408373561222,0
GENE146,-1.6980174527591363,-0.7716814844482496,-0.6868258847611932,-0.2670790121808255,0.08841098475029896,0.7465435256042946,1.17370723417831,1.3490622582047265,0
GENE147,0.5377328709046679,-1.2840391631463337,0.7697246439524069,-0.39723778724656533,0.2910302171877889,-0.004812806219662763,1.5478820505359923,-1.3969900892438352,0
GENE148,1.533656210397147,-0.007427540142035545,-1.0927635626943868,-0.18351447450310104,1.176063178646,-0.3627319355522384,-1.491018152124539,-0.22106045647234235,1
GENE149,1.5391845842703942,1.7722890024203797,0.7308090209416404,-0.44099975026717425,-0.4961763582070011,0.29307117497856205,-1.1326922298964588,-3.378092037398715,0
GENE150,-0.32032771371815816,1.175096229884404,0.605932686254993,-1.2271468128294891,-0.7115076004824938,1.2958653663824515,1.0021828004457543,-1.61675894997392,1
GENE151,-0.43150422355608814,1.378136715470442,0.5830558831685797,-0.08094537698424158,-2.2840502195180026,0.054703557706688784,0.47073381006286785,1.1988653879903692,0
GENE152,-1.160509851455901,-1.1242486821261053,0.8641084817854277,0.9811105173412252,-0.5040314893676208,-1.5029681505686356,0.14836531916035853,1.5052649395008404,1
GENE153,0.520089779800953,1.1648173864248235,-1.0832193187758978,0.4110556196231541,-0.5540920756057818,-0.7132747441899085,-1.2477922990568757,1.8358416196171596,0
GENE154,1.1682563756072208,0.29050806468367335,-1.7679904788793075,-0.32043036608587855,1.1461540493503382,-6.35311673172767e-05,-1.562110635670101,0.9990582816124487,1
GENE155,0.013756432905312699,-1.9484864483051672,0.0052327154485881655,-0.41301200876865063,-0.6866579166268234,0.313551626197784,1.996030605719049,-0.36126246370632964,0
GENE156,-1.4414340088716262,-0.7069596512173875,1.8959789833277139,0.8456156563701531,-1.5559314704653557,-0.5871978583771834,1.2894624693570675,0.7567766062180631,1
GENE157,1.0521392535758856,0.6964207166748996,-1.4959508708660096,-0.8532342222301907,0.9303621178952755,0.6670757948146914,-1.3284237041740188,-0.9100638202340883,1
GENE158,0.16303812909663834,-0.9795710429726182,-0.5225195787100716,0.4655017434810603,0.9184156244474091,-2.5192961153360347,0.07104091929924719,0.517237262228263,0
GENE159,1.2031450422890198,-0.1299346833535467,-1.5312445420548924,0.49940658563939677,1.180695799972729,-0.05062362456391968,-1.4482602255228687,0.0796644998186957,1
GENE160,-1.0889009376528478,0.5217987125762888,0.8690386689203474,1.2864475130301598,-0.010350118987434452,-1.5999751913066507,-0.7861678284095376,0.234766247355977,0
GENE161,0.09180496141197052,-0.2666253588565451,-0.2894015543653683,-0.12088780603586259,0.21509164844262046,-0.3147200577210723,-0.5866577652709394,-0.09345385113479852,0
GENE162,1.1278880691050457,0.21635321949515177,-0.8193538599524065,0.39268365327963195,-1.0110936788604794,0.12437229605383726,1.3667150542218753,-1.7409095042031768,0
GENE163,0.83952441620047,-0.05697451761769266,-0.39917345900518475,-2.16922437960287,0.8189892420188889,1.088446195279699,1.1553908284640182,-1.2608727533720732,0
GENE164,0.3549067549892132,-3.406915396828958,1.3677119227014114,0.6771519486894766,-0.1561007309320072,-0.20693274370732218,-0.8334262670680816,1.4102065936907957,0
GENE165,-0.18572200087657315,0.30152824211024115,-0.7906692556000882,-0.10111086431550141,-0.038358744922687385,0.6755311499233676,-0.3101352957964197,0.5860859147611057,0
GENE166,-0.08376470074432042,-0.2615040887199605,-0.22503406465760006,0.5889956260877597,-0.04809960901125431,-0.36819647032198705,-0.4775587181174481,-0.1685830203397688,0
GENE167,0.5710664657036972,-1.4084304004357497,-0.16018368767614563,1.6402016531959114,0.8448443610520999,-1.34681450139988,-0.7793838670666136,1.2212648971242726,1
GENE168,-0.13170002686951068,-0.09636138938823081,-0.13081706912519359,-0.15315799527693566,-0.027392800406877922,0.021528428253024253,-0.13409314158659022,-0.09251991593018051,0
GENE169,2.5257816897167435,0.478054599401255,-0.7733142841564922,0.8108817646154145,0.23252254825142793,0.36363065511311565,-1.8071595541205125,0.641512149390221,1
